laureate_id,name,category,year,birth_location,birth_lat,birth_lon,work_location,work_lat,work_lon,notes
peace_1990_552,Mikhail Sergeyevich Gorbachev,peace,1990,"Privolnoye, USSR",45.9175,41.307222,"Moscow, Russia",55.625578,37.6063916,"Moscow where he served as the leader of the Communist Party and President, and in his earlier career in Stavropol, where he held key positions in the Party"
peace_1991_553,Aung San Suu Kyi,peace,1991,"Rangoon, Burma",16.647566,96.112923,"Rangoon, Myanmar",16.7967129,96.1609916,Yangon
peace_1992_554,Rigoberta Menchú Tum,peace,1992,"Aldea Chimel, Guatemala",15.562694,-90.005111,"Chimel, Quiché, Guatemala",,,"Quich, Guatemala, particularly in her home village of Chimel"
peace_1993_556,Frederik Willem de Klerk,peace,1993,"Johannesburg, South Africa",-26.205387,28.045515,"Cape Town, South Africa",-33.9288301,18.4172197,
peace_1993_555,Nelson Rolihlahla Mandela,peace,1993,"Mvezo, South Africa",-31.95,28.516,"Soweto, South Africa",-26.2227778,27.89,"Gauteng, primarily in Soweto and Johannesburg"
peace_1994_558,Shimon Peres,peace,1994,"Vishneva, Poland",54.140556,26.217222,"Tel Aviv, Israel",32.0852997,34.7818064,"Tel Aviv, Israel, at 12 Oppenheimer Street, during Oslo Accords"
peace_1994_557,Yasser Arafat,peace,1994,"Cairo, Egypt",30.044388,31.235725,"Tunis, Tunisia",33.8439408,9.400138,"headquarters during peace negotiations, Oslo Accords"
peace_1994_559,Yitzhak Rabin,peace,1994,"Jerusalem, British Mandate of Palestine",31.767983,35.213809,"Tel Aviv, Israel",32.0852997,34.7818064,prime minister during Oslo Accords
peace_1995_560,Joseph Rotblat,peace,1995,"Warsaw, Russian Empire",52.230046,21.011995,"London, England",51.5074456,-0.1277653,worked with James Chadwick
peace_1995_561,Pugwash Conferences on Science and World Affairs,peace,1995,"Pugwash, Nova Scotia, Canada",45.8498385,-63.6629818,"Pugwash, Nova Scotia, Canada",45.8498385,-63.6629818,"first conference: Took place in July 1957 at the estate of American industrialist Cyrus Eaton, who hosted and funded the meeting in his hometown"
peace_1996_562,Carlos Filipe Ximenes Belo,peace,1996,"Wailacama, East Timor",,,"Dili, East Timor",-8.5536809,125.5784093,
peace_1996_563,José Ramos-Horta,peace,1996,"Dili, East Timor",-8.553681,125.578407,"Sydney, Australia",-33.8698439,151.2082848,"exile in Sydney, Australia, Mozambique, Sydney, and Lisbon"
peace_1997_564,International Campaign to Ban Landmines,peace,1997,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_1997_565,Jody Williams,peace,1997,"Rutland, VT, USA",43.608889,-72.979722,"Putney, Vermont",42.9751766,-72.5215973,work on International Campaign to Ban Landmines
peace_1998_567,David Trimble,peace,1998,"Belfast, Northern Ireland",54.596439,-5.930276,"Belfast, Northern Ireland",54.5975805,-5.9277097,
peace_1998_566,John Hume,peace,1998,"Londonderry, Northern Ireland",54.991667,-7.341667,"Londonderry, Northern Ireland",54.9978678,-7.3213056,
peace_1999_568,Doctors Without Borders,peace,1999,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_2000_725,Kim Dae-jung,peace,2000,"Mokpo, Korea",34.801655,126.39814,"Seoul, South Korea",37.5666791,126.9782914,"He was also forced into exile, including a period in Boston, where he taught at Harvard University, was from the port city of Mokpo, presidentially at Blue House (Cheong Wa Dae), Jongno District of Seoul"
peace_2001_749,Kofi Atta Annan,peace,2001,"Kumasi, Gold Coast",6.7,-1.625,"New York, NY, USA",40.7127281,-74.0060152,
peace_2001_748,United Nations,peace,2001,"New York, NY, USA",40.7127281,-74.0060152,"New York, NY, USA",40.7127281,-74.0060152,
peace_2002_762,James Earl Carter,peace,2002,"Plains, GA, USA",32.034088,-84.392662,"Atlanta, Georgia",33.7544657,-84.3898151,"Plains, Georgia, and Atlanta, Georgia"
peace_2003_773,Shirin Ebadi,peace,2003,"Hamadan, Iran",34.8,48.516667,"Tehran, Iran",35.6892523,51.3896004,"exile in London, United Kingdom"
peace_2004_783,Wangari Muta Maathai,peace,2004,"Nyeri, Kenya",-0.416876,36.950981,"Nairobi, Kenya",-1.3026148,36.828842,
peace_2005_797,International Atomic Energy Agency,peace,2005,"Vienna, Austria",48.2083537,16.3725042,"Vienna, Austria",48.2083537,16.3725042,
peace_2005_798,Mohamed ElBaradei,peace,2005,"Cairo, Egypt",30.044388,31.235725,"Vienna, Austria",48.2083537,16.3725042,associated with International Atomic Energy Association
peace_2006_810,Grameen Bank,peace,2006,"Dhaka, Bangladesh",23.7643863,90.3890144,"Dhaka, Bangladesh",23.7643863,90.3890144,Yunus's bank
peace_2006_809,Muhammad Yunus,peace,2006,"Chittagong, British India",22.336472,91.82605,"Jobra, Bangladesh",22.4795984,91.8115468,"village of Jobra, near Chittagong University"
peace_2007_819,Albert Arnold (Al) Gore  Jr.,peace,2007,"Washington, D.C., USA",38.899065,-77.036523,"Nashville, Tennessee",36.1622767,-86.7742984,
peace_2007_818,Intergovernmental Panel on Climate Change,peace,2007,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,The IPCC is hosted within the World Meteorological Organization (WMO) headquarters
peace_2008_833,Martti Ahtisaari,peace,2008,"Viipuri, Finland",60.709217,28.744051,"New York, NY, USA",40.7127281,-74.0060152,
peace_2009_845,Barack Hussein Obama,peace,2009,"Honolulu, HI, USA",21.304546,-157.855682,"Washington, D.C., USA",38.8950368,-77.0365427,
peace_2010_855,Liu Xiaobo,peace,2010,"Changchun, China",43.9,125.2,"Beijing, China",40.190632,116.412144,imprisoned there as well
peace_2011_869,Ellen Johnson Sirleaf,peace,2011,"Monrovia, Liberia",6.297724,-10.779029,"Monrovia, Liberia",6.328034,-10.797788,
peace_2011_870,Leymah Gbowee,peace,2011,"Monrovia, Liberia",6.297724,-10.779029,"Monrovia, Liberia",6.328034,-10.797788,
peace_2011_871,Tawakkol Karman,peace,2011,"Ta'izz, Yemen",13.5752242,44.0215268,"Sana'a, Yemen",15.35,44.2,
peace_2012_881,European Union,peace,2012,"Brussels, Belgium",50.8465573,4.351697,"Brussels, Belgium",50.8465573,4.351697,
peace_2013_893,Organisation for the Prohibition of Chemical Weapons,peace,2013,"The Hague, Netherlands",52.0749456,4.2696802,"The Hague, Netherlands",52.0749456,4.2696802,
peace_2014_913,Kailash Satyarthi,peace,2014,"Vidisha, India",23.520813,77.80632,"New Delhi, India",28.6419258,77.2217499,
peace_2014_914,Malala Yousafzai,peace,2014,"Mingora, Pakistan",34.771667,72.36,"Swat, Pakistan",35.2324749,72.511635,"Birmingham, United Kingdom"
peace_2015_925,National Dialogue Quartet,peace,2015,"Tunis, Tunisia",33.8439408,9.400138,"Tunis, Tunisia",33.8439408,9.400138,
peace_2016_934,Juan Manuel Santos,peace,2016,"Bogotá, Colombia",4.653465,-74.083649,"Bogot, Colombia",,,
peace_2017_948,International Campaign to Abolish Nuclear Weapons,peace,2017,"Geneva, Switzerland",46.2017559,6.1466014,"Geneva, Switzerland",46.2017559,6.1466014,
peace_2018_966,Denis Mukwege,peace,2018,"Bukavu, Belgian Congo",-2.5,28.866667,"Bukavu, Democratic Republic of Congo",-2.4982396,28.8549055,"Bukavu, in the Democratic Republic of Congo, where he founded and is a director at the Panzi Hospital"
peace_2018_967,Nadia Murad Basee Taha,peace,2018,"Kojo, Iraq",36.179036,41.911312,"Baden-Wrttemberg, Germany",,,born in the village of Kocho in the Sinjar District of Iraq
peace_2019_981,Abiy Ahmed Ali,peace,2019,"Beshasha, Ethiopia",7.795864,36.477062,"Addis Ababa, Ethiopia",9.0358287,38.7524127,"lived in Addis Ababa, the capital of Ethiopia, while doing the work that led to his Nobel Peace Prize, though he was born in Beshasha"
peace_2020_994,World Food Programme,peace,2020,"Rome, Italy",41.8933203,12.4829321,"Rome, Italy",41.8933203,12.4829321,
peace_2021_1006,Dmitry Andreyevich Muratov,peace,2021,"Kubyshev, USSR",53.202778,50.140833,"Moscow, Russia",55.625578,37.6063916,born in Samara (then Kuybyshev)
peace_2021_1005,Maria Ressa,peace,2021,"Manila, Philippines",14.594892,120.978264,"Manila, Philippines",14.5904492,120.9803621,
peace_2022_1018,Ales Bialiatski ,peace,2022,"Vyartsilya, Karelia, Russia",62.176944,30.697222,"Minsk, Belarus",53.9024716,27.5618225,
peace_2022_1020,Center for Civil Liberties,peace,2022,"Kyiv, Ukraine",50.4500336,30.5241361,"Kyiv, Ukraine",50.4500336,30.5241361,
peace_2022_1019,Memorial,peace,2022,"Moscow, Russia",55.625578,37.6063916,"Moscow, Russia",55.625578,37.6063916,
peace_2023_1033,Narges Mohammadi,peace,2023,"Zanjan, Iran",36.666667,48.483333,"Tehran, Iran",35.6892523,51.3896004,"Evin Prison in Tehran, Iran"
peace_2024_1043,Nihon Hidankyo,peace,2024,"Nagasaki, Japan",33.1154683,129.7874339,"Nagasaki, Japan",33.1154683,129.7874339,
peace_2025_1057,Maria Corina Machado,peace,2025,Venezuela,8.0018709,-66.1109318,"Caracas, Venezuela",10.5060934,-66.9146008,
physics_1901_1,Wilhelm Conrad Röntgen,physics,1901,"Lennep, Prussia",51.178742,7.189696,"Munich, Germany",48.134703,11.581995,
physics_1902_2,Hendrik Antoon Lorentz,physics,1902,"Arnhem, the Netherlands",51.984257,5.910857,"Leiden, the Netherlands",52.160787,4.495746,
physics_1902_3,Pieter Zeeman,physics,1902,"Zonnemaire, the Netherlands",51.713056,3.951111,"Amsterdam, the Netherlands",52.36942,4.907108,
physics_1903_4,Antoine Henri Becquerel,physics,1903,"Paris, France",48.860093,2.355954,"Paris, France",48.860093,2.355954,
physics_1903_6,"Marie Curie, née Skłodowska",physics,1903,"Warsaw, Russian Empire",52.230046,21.011995,"Paris, France",48.8588897,2.320041,School of Chemistry and Physics in Paris
physics_1903_5,Pierre Curie,physics,1903,"Paris, France",48.860093,2.355954,"Paris, France",48.860093,2.355954,
physics_1904_8,Lord Rayleigh (John William Strutt),physics,1904,"Maldon, Essex, United Kingdom",51.731198,0.6791849,"London, United Kingdom",51.510235,-0.120852,
physics_1905_9,Philipp Eduard Anton von Lenard,physics,1905,"Pressburg, Hungary",48.144722,17.112778,"Kiel, Germany",54.323168,10.121556,
physics_1906_10,Joseph John Thomson,physics,1906,"Cheetham Hill, United Kingdom",53.502515,-2.235535,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1907_11,Albert Abraham Michelson,physics,1907,"Strelno, Prussia",52.629444,18.17,"Chicago, IL, USA",41.876228,-87.638416,
physics_1908_12,Gabriel Lippmann,physics,1908,"Hollerich, Luxembourg",49.604222,6.11188,"Paris, France",48.860093,2.355954,
physics_1909_14,Karl Ferdinand Braun,physics,1909,"Fulda, Hesse-Kassel",50.55589,9.68009,"Strasbourg, Germany",48.573361,7.752464,
physics_1909_13,Guglielmo Marconi,physics,1909,"Bologna, Italy",44.493889,11.342778,"London, United Kingdom",51.510235,-0.120852,
physics_1910_15,Johannes Diderik van der Waals,physics,1910,"Leiden, the Netherlands",52.160787,4.495746,"Amsterdam, the Netherlands",52.36942,4.907108,
physics_1911_16,Wilhelm Wien,physics,1911,"Gaffken, East Prussia",,,"Würzburg, Germany",49.791282,9.953253,
physics_1912_17,Nils Gustaf Dalén,physics,1912,"Stenstorp, Sweden",58.272744,13.717164,"Lidingö, Stockholm, Sweden",59.366158,18.135287,
physics_1913_18,Heike Kamerlingh Onnes,physics,1913,"Groningen, the Netherlands",53.218593,6.566722,"Leiden, the Netherlands",52.160787,4.495746,
physics_1914_19,Max von Laue,physics,1914,"Pfaffendorf, Germany",50.3432963,7.602154,"Frankfurt-on-the-Main, Germany",50.107886,8.691488,
physics_1915_21,William Lawrence Bragg,physics,1915,"Adelaide, Australia",-34.92694,138.598792,"Manchester, United Kingdom",53.478756,-2.245094,
physics_1915_20,Sir William Henry Bragg,physics,1915,"Wigton, United Kingdom",54.825544,-3.161231,"London, United Kingdom",51.510235,-0.120852,
physics_1917_22,Charles Glover Barkla,physics,1917,"Widnes, United Kingdom",53.363056,-2.728056,"Edinburgh, United Kingdom",55.955709,-3.207405,
physics_1918_23,Max Karl Ernst Ludwig Planck,physics,1918,"Kiel, Schleswig",54.323168,10.121556,"Berlin, Germany",52.522265,13.406852,
physics_1919_24,Johannes Stark,physics,1919,"Schickenhof, Germany",48.606708,15.102762,"Greifswald, Germany",54.087591,13.390659,
physics_1920_25,Charles Edouard Guillaume,physics,1920,"Fleurier, Switzerland",46.9,6.583306,"Sèvres, France",48.821281,2.209692,
physics_1921_26,Albert Einstein,physics,1921,"Ulm, Germany",48.401072,9.987585,"Berlin, Germany",52.522265,13.406852,
physics_1922_27,Niels Henrik David Bohr,physics,1922,"Copenhagen, Denmark",55.678127,12.572532,"Copenhagen, Denmark",55.678127,12.572532,
physics_1923_28,Robert Andrews Millikan,physics,1923,"Morrison, IL, USA",41.807641,-89.961705,"Pasadena, CA, USA",34.150071,-118.142111,
physics_1924_29,Karl Manne Georg Siegbahn,physics,1924,"Örebro, Sweden",59.266926,15.196522,"Uppsala, Sweden",59.858503,17.638748,
physics_1925_31,Gustav Ludwig Hertz,physics,1925,"Hamburg, Germany",53.548276,9.987422,"Halle, Germany",51.495345,11.965363,
physics_1925_30,James Franck,physics,1925,"Hamburg, Germany",53.548276,9.987422,"Göttingen, Germany",51.539385,9.913113,
physics_1926_32,Jean Baptiste Perrin,physics,1926,"Lille, France",50.631944,3.0575,"Paris, France",48.860093,2.355954,
physics_1927_33,Arthur Holly Compton,physics,1927,"Wooster, OH, USA",40.809194,-81.937194,"Chicago, IL, USA",41.876228,-87.638416,
physics_1927_34,Charles Thomson Rees Wilson,physics,1927,"Glencorse, Scotland",55.850833,-3.204167,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1928_35,Owen Willans Richardson,physics,1928,"Dewsbury, United Kingdom",53.683333,-1.633333,"London, United Kingdom",51.510235,-0.120852,
physics_1929_36,Prince Louis-Victor Pierre Raymond de Broglie,physics,1929,"Dieppe, France",49.925,1.075,"Paris, France",48.860093,2.355954,
physics_1930_37,Sir Chandrasekhara Venkata Raman,physics,1930,"Tiruchirappalli, India",12.97912,77.591301,"Calcutta, India",22.579858,88.368101,
physics_1932_38,Werner Karl Heisenberg,physics,1932,"Würzburg, Germany",49.791282,9.953253,"Leipzig, Germany",51.339522,12.384015,
physics_1933_39,Erwin Schrödinger,physics,1933,"Vienna, Austria",48.207646,16.372793,"Berlin, Germany",52.522265,13.406852,
physics_1933_40,Paul Adrien Maurice Dirac,physics,1933,"Bristol, United Kingdom",51.455112,-2.584545,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1935_41,James Chadwick,physics,1935,"Manchester, United Kingdom",53.478756,-2.245094,"Liverpool, United Kingdom",53.409188,-2.981257,
physics_1936_43,Carl David Anderson,physics,1936,"New York, NY, USA",40.715758,-74.0113,"Pasadena, CA, USA",34.150071,-118.142111,
physics_1936_42,Victor Franz Hess,physics,1936,"Peggau, Austria",47.176373,15.32994,"Innsbruck, Austria",47.26982,11.404881,
physics_1937_44,Clinton Joseph Davisson,physics,1937,"Bloomington, IL, USA",40.484167,-88.993611,"New York, NY, USA",40.715758,-74.0113,
physics_1937_45,George Paget Thomson,physics,1937,"Cambridge, United Kingdom",52.194605,0.135092,"London, United Kingdom",51.510235,-0.120852,
physics_1938_46,Enrico Fermi,physics,1938,"Rome, Italy",41.902288,12.506464,"Rome, Italy",41.902288,12.506464,
physics_1939_47,Ernest Orlando Lawrence,physics,1939,"Canton, SD, USA",43.302222,-96.590833,"Berkeley, CA, USA",37.87179,-122.274715,
physics_1943_48,Otto Stern,physics,1943,"Sorau, Germany",50.05,18.7,"Pittsburgh, PA, USA",40.440136,-80.008661,
physics_1944_49,Isidor Isaac Rabi,physics,1944,"Rymanow, Austria-Hungary",49.576432,21.867743,"New York, NY, USA",40.715758,-74.0113,
physics_1945_50,Wolfgang Pauli,physics,1945,"Vienna, Austria",48.207646,16.372793,"Princeton, NJ, USA",40.359783,-74.668268,
physics_1946_51,Percy Williams Bridgman,physics,1946,"Cambridge, MA, USA",42.374024,-71.107306,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1947_52,Sir Edward Victor Appleton,physics,1947,"Bradford, United Kingdom",53.794,-1.751,"London, United Kingdom",51.510235,-0.120852,
physics_1948_53,Patrick Maynard Stuart Blackett,physics,1948,"London, United Kingdom",51.510235,-0.120852,"Manchester, United Kingdom",53.478756,-2.245094,
physics_1949_54,Hideki Yukawa,physics,1949,"Tokyo, Japan",35.680183,139.769373,"New York, NY, USA",40.715758,-74.0113,
physics_1950_55,Cecil Frank Powell,physics,1950,"Tonbridge, United Kingdom",51.188953,0.273588,"Bristol, United Kingdom",51.455112,-2.584545,
physics_1951_57,Ernest Thomas Sinton Walton,physics,1951,"Dungarvan, Ireland",52.0845,-7.639694,"Dublin, Ireland",53.351676,-6.261504,
physics_1951_56,Sir John Douglas Cockcroft,physics,1951,"Todmorden, United Kingdom",53.713056,-2.096111,"Cambridge, United Kingdom",52.2055314,0.1186637,"the Cavendish Laboratory in Cambridge, England"
physics_1952_59,Edward Mills Purcell,physics,1952,"Taylorville, IL, USA",39.540833,-89.288056,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1952_58,Felix Bloch,physics,1952,"Zurich, Switzerland",47.376909,8.541697,"Stanford, CA, USA",37.424734,-122.163858,
physics_1953_60,Frits Zernike,physics,1953,"Amsterdam, the Netherlands",52.36942,4.907108,"Groningen, the Netherlands",53.218593,6.566722,
physics_1954_61,Max Born,physics,1954,"Breslau, Germany",51.11,17.0325,"Edinburgh, United Kingdom",55.955709,-3.207405,
physics_1954_62,Walther Bothe,physics,1954,"Oranienburg, Germany",52.752674,13.239452,"Heidelberg, Germany",49.39922,8.680522,
physics_1955_64,Polykarp Kusch,physics,1955,"Blankenburg, Germany",51.816521,10.976386,"New York, NY, USA",40.715758,-74.0113,
physics_1955_63,Willis Eugene Lamb,physics,1955,"Los Angeles, CA, USA",34.062144,-118.225001,"Stanford, CA, USA",37.424734,-122.163858,
physics_1956_66,John Bardeen,physics,1956,"Madison, WI, USA",43.071835,-89.386688,"Urbana, IL, USA",40.110863,-88.206265,
physics_1956_67,Walter Houser Brattain,physics,1956,"Amoy, China",24.479722,118.081944,"Murray Hill, NJ, USA",40.695294,-74.399829,
physics_1956_65,William Bradford Shockley,physics,1956,"London, United Kingdom",51.510235,-0.120852,"Mountain View, CA, USA",37.380356,-122.077502,
physics_1957_68,Chen Ning Yang,physics,1957,"Hofei, Anhwei, China",31.822809,117.221802,"Princeton, NJ, USA",40.359783,-74.668268,
physics_1957_69,Tsung-Dao (T.D.) Lee,physics,1957,"Shanghai, China",31.23441,121.490343,"New York, NY, USA",40.715758,-74.0113,
physics_1958_71,Igor Yevgenyevich Tamm,physics,1958,"Vladivostok, Russia",43.116667,131.9,"Moscow, USSR",55.741387,37.618892,
physics_1958_721,Il´ja Mikhailovich Frank,physics,1958,"Leningrad, Russia",59.956651,30.333547,"Moscow, USSR",55.741387,37.618892,
physics_1958_70,Pavel Alekseyevich Cherenkov,physics,1958,"Novaya Chigla, Russia",51.223332,40.478054,"Moscow, USSR",55.741387,37.618892,
physics_1959_72,Emilio Gino Segrè,physics,1959,"Tivoli, Italy",41.959693,12.801692,"Berkeley, CA, USA",37.87179,-122.274715,
physics_1959_73,Owen Chamberlain,physics,1959,"San Francisco, CA, USA",37.774498,-122.429706,"Berkeley, CA, USA",37.87179,-122.274715,
physics_1960_74,Donald Arthur Glaser,physics,1960,"Cleveland, OH, USA",41.496386,-81.710675,"Berkeley, CA, USA",37.87179,-122.274715,
physics_1961_75,Robert Hofstadter,physics,1961,"New York, NY, USA",40.715758,-74.0113,"Stanford, CA, USA",37.424734,-122.163858,
physics_1961_76,Rudolf Ludwig Mössbauer,physics,1961,"Munich, Germany",48.134703,11.581995,"Munich, Germany",48.134703,11.581995,
physics_1962_77,Lev Davidovich Landau,physics,1962,"Baku, Russian Empire",40.366656,49.835183,"Moscow, USSR",55.741387,37.618892,
physics_1963_78,Eugene Paul Wigner,physics,1963,"Budapest, Austria-Hungary",47.497799,19.038285,"Princeton, NJ, USA",40.359783,-74.668268,
physics_1963_80,J. Hans D. Jensen,physics,1963,"Hamburg, Germany",53.548276,9.987422,"Heidelberg, Germany",49.39922,8.680522,
physics_1963_79,Maria Goeppert Mayer,physics,1963,"Kattowitz, Germany",50.25,19.0,"San Diego, CA, USA",32.7305,-117.166696,
physics_1964_83,Aleksandr Mikhailovich Prokhorov,physics,1964,"Atherton, Australia",-17.265556,145.474167,"Moscow, USSR",55.741387,37.618892,
physics_1964_81,Charles Hard Townes,physics,1964,"Greenville, SC, USA",34.844444,-82.385556,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1964_82,Nicolay Gennadiyevich Basov,physics,1964,"Usman, USSR",52.05,39.733333,"Moscow, USSR",55.741387,37.618892,
physics_1965_85,Julian Schwinger,physics,1965,"New York, NY, USA",40.715758,-74.0113,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1965_86,Richard P. Feynman,physics,1965,"New York, NY, USA",40.715758,-74.0113,"Pasadena, CA, USA",34.150071,-118.142111,
physics_1965_84,Sin-Itiro Tomonaga,physics,1965,"Kyoto, Japan",35.017709,135.761432,"Tokyo, Japan",35.680183,139.769373,
physics_1966_87,Alfred Kastler,physics,1966,"Guebwiller, Germany",47.9075,7.210278,"Paris, France",48.860093,2.355954,
physics_1967_88,Hans Albrecht Bethe,physics,1967,"Strasbourg, Germany",48.573361,7.752464,"Ithaca, NY, USA",42.444089,-76.50095,
physics_1968_89,Luis Walter Alvarez,physics,1968,"San Francisco, CA, USA",37.774498,-122.429706,"Berkeley, CA, USA",37.87179,-122.274715,
physics_1969_90,Murray Gell-Mann,physics,1969,"New York, NY, USA",40.715758,-74.0113,"Pasadena, CA, USA",34.150071,-118.142111,
physics_1970_91,Hannes Olof Gösta Alfvén,physics,1970,"Norrköping, Sweden",58.588471,16.197026,"Stockholm, Sweden",59.325371,18.070794,
physics_1970_92,Louis Eugène Félix Néel,physics,1970,"Lyon, France",45.758889,4.841389,"Grenoble, France",45.188186,5.724005,
physics_1971_93,Dennis Gabor,physics,1971,"Budapest, Hungary",47.497799,19.038285,"London, United Kingdom",51.510235,-0.120852,
physics_1972_66,John Bardeen,physics,1972,"Madison, WI, USA",43.071835,-89.386688,"Urbana, IL, USA",40.110863,-88.206265,
physics_1972_95,Leon Neil Cooper,physics,1972,"New York, NY, USA",40.715758,-74.0113,"Providence, RI, USA",41.823659,-71.410881,
physics_1972_96,John Robert Schrieffer,physics,1972,"Oak Park, IL, USA",41.888333,-87.789444,"Philadelphia, PA, USA",39.957132,-75.174342,
physics_1973_99,Brian David Josephson,physics,1973,"Cardiff, United Kingdom",51.484043,-3.169346,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1973_98,Ivar Giaever,physics,1973,"Bergen, Norway",60.391055,5.320927,"Schenectady, NY, USA",42.814412,-73.932739,
physics_1973_97,Leo Esaki,physics,1973,"Osaka, Japan",34.693756,135.50145,"Yorktown Heights, NY, USA",41.270532,-73.778044,
physics_1974_101,Antony Hewish,physics,1974,"Fowey, United Kingdom",50.335777,-4.636595,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1974_100,Sir Martin Ryle,physics,1974,"Brighton, United Kingdom",50.82442,-0.143821,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1975_102,Aage Niels Bohr,physics,1975,"Copenhagen, Denmark",55.678127,12.572532,"Copenhagen, Denmark",55.678127,12.572532,
physics_1975_103,Ben Roy Mottelson,physics,1975,"Chicago, IL, USA",41.876228,-87.638416,"Copenhagen, Denmark",55.678127,12.572532,
physics_1975_104,Leo James Rainwater,physics,1975,"Council, ID, USA",44.73,-116.436111,"New York, NY, USA",40.715758,-74.0113,
physics_1976_105,Burton Richter,physics,1976,"Brooklyn, NY, USA",40.676379,-73.949819,"Stanford, CA, USA",37.424734,-122.163858,
physics_1976_106,Samuel Chao Chung Ting,physics,1976,"Ann Arbor, MI, USA",42.281061,-83.745758,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1977_109,John Hasbrouck Van Vleck,physics,1977,"Middletown, CT, USA",41.562222,-72.651111,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1977_107,Philip Warren Anderson,physics,1977,"Indianapolis, IN, USA",39.768611,-86.158056,"Murray Hill, NJ, USA",40.695294,-74.399829,
physics_1977_108,Sir Nevill Francis Mott,physics,1977,"Leeds, United Kingdom",53.7975,-1.543611,"Cambridge, United Kingdom",52.194605,0.135092,
physics_1978_111,Arno Allan Penzias,physics,1978,"Munich, Germany",48.134703,11.581995,"Holmdel, NJ, USA",40.34772,-74.17704,
physics_1978_110,Pyotr Leonidovich Kapitsa,physics,1978,"Kronshtadt, Russian Empire",59.990833,29.774722,"Moscow, USSR",55.741387,37.618892,
physics_1978_112,Robert Woodrow Wilson,physics,1978,"Houston, TX, USA",29.769539,-95.389817,"Holmdel, NJ, USA",40.34772,-74.17704,
physics_1979_114,Abdus Salam,physics,1979,"Jhang Maghiāna, India",31.268056,72.318056,"Trieste, Italy",45.649433,13.776623,
physics_1979_113,Sheldon Lee Glashow,physics,1979,"New York, NY, USA",40.715758,-74.0113,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1979_115,Steven Weinberg,physics,1979,"New York, NY, USA",40.715758,-74.0113,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1980_116,James Watson Cronin,physics,1980,"Chicago, IL, USA",41.876228,-87.638416,"Chicago, IL, USA",41.876228,-87.638416,
physics_1980_117,Val Logsdon Fitch,physics,1980,"Merriman, NE, USA",42.919723,-101.700703,"Princeton, NJ, USA",40.359783,-74.668268,
physics_1981_119,Arthur Leonard Schawlow,physics,1981,"Mount Vernon, NY, USA",40.914167,-73.830556,"Stanford, CA, USA",37.424734,-122.163858,
physics_1981_120,Kai M. Siegbahn,physics,1981,"Lund, Sweden",55.708313,13.199164,"Uppsala, Sweden",59.858503,17.638748,
physics_1981_118,Nicolaas Bloembergen,physics,1981,"Dordrecht, the Netherlands",51.813496,4.689689,"Cambridge, MA, USA",42.374024,-71.107306,
physics_1982_121,Kenneth G. Wilson,physics,1982,"Waltham, MA, USA",42.380556,-71.235,"Ithaca, NY, USA",42.444089,-76.50095,
physics_1983_122,Subrahmanyan Chandrasekhar,physics,1983,"Lahore, India",31.53201,74.352919,"Chicago, IL, USA",41.876228,-87.638416,
physics_1983_123,William Alfred Fowler,physics,1983,"Pittsburgh, PA, USA",40.440136,-80.008661,"Pasadena, CA, USA",34.150071,-118.142111,
physics_1984_124,Carlo Rubbia,physics,1984,"Gorizia, Italy",45.942524,13.618705,"Geneva, Switzerland",46.203397,6.145957,
physics_1984_125,Simon van der Meer,physics,1984,"the Hague, the Netherlands",52.070359,4.300254,"Geneva, Switzerland",46.203397,6.145957,
physics_1985_126,Klaus von Klitzing,physics,1985,"Schroda, German-occupied Poland",52.233333,17.283333,"Stuttgart, Germany",48.775924,9.182014,
physics_1986_127,Ernst Ruska,physics,1986,"Heidelberg, Germany",49.39922,8.680522,"Berlin, Germany",52.522265,13.406852,
physics_1986_128,Gerd Binnig,physics,1986,"Frankfurt-on-the-Main, West Germany",50.107886,8.691488,"Rüschlikon, Switzerland",47.305721,8.553687,
physics_1986_129,Heinrich Rohrer,physics,1986,"Buchs, Switzerland",47.195724,8.719459,"Rüschlikon, Switzerland",47.305721,8.553687,
physics_1987_130,J. Georg Bednorz,physics,1987,"Neuenkirchen, West Germany",52.24324,7.370654,"Rüschlikon, Switzerland",47.305721,8.553687,
